Year,Make,Model,Vehicle class,Engine Capacity (cm3),Fuel Type,City (F) (L/100 km),Highway (F) (L/100 km),Combined (F) (L/100 km),Price (euros)
2021,Porsche,Macan S,Sport utility vehicle: Small,2900.0,PG,13.1,9.6,11.5,0
2021,Porsche,Macan GTS,Sport utility vehicle: Small,2900.0,PG,13.5,10.5,12.2,0
2021,Porsche,Macan Turbo,Sport utility vehicle: Small,2900.0,PG,13.5,11.2,12.5,0
2021,Porsche,Panamera,Full-size,2900.0,PG,13.1,9.8,11.6,0
2021,Porsche,Panamera 4,Full-size,2900.0,PG,12.8,9.8,11.5,0
2021,Porsche,Panamera 4 Executive,Full-size,2900.0,PG,13.8,10.2,12.2,0
2021,Porsche,Panamera 4 ST,Full-size,2900.0,PG,12.8,10.2,11.7,0
2021,Porsche,Panamera 4S,Full-size,2900.0,PG,12.8,9.8,11.4,0
2021,Porsche,Panamera 4S Executive,Full-size,2900.0,PG,13.8,10.2,12.2,0
2021,Porsche,Panamera 4S ST,Full-size,2900.0,PG,13.8,10.2,12.2,0
2021,Porsche,Panamera GTS,Full-size,4000.0,PG,15.7,11.2,13.7,0
2021,Porsche,Panamera GTS ST,Full-size,4000.0,PG,15.7,11.8,13.9,0
2021,Porsche,Panamera Turbo S,Full-size,4000.0,PG,15.3,11.2,13.5,0
2021,Porsche,Panamera Turbo S Executive,Full-size,4000.0,PG,15.3,11.2,13.5,0
2021,Porsche,Panamera Turbo S ST,Full-size,4000.0,PG,15.3,11.2,13.5,0
2021,Ram,1500 EcoDiesel,Pickup truck: Standard,3000.0,D,10.5,7.3,9.0,0
2021,Ram,1500 HFE EcoDiesel,Pickup truck: Standard,3000.0,D,10.4,7.1,8.9,0
2021,Ram,1500 eTorque,Pickup truck: Standard,3600.0,G,11.9,9.4,10.8,0
2021,Ram,1500 HFE eTorque,Pickup truck: Standard,3600.0,G,11.6,9.0,10.4,0
2021,Ram,1500,Pickup truck: Standard,5700.0,G,16.2,10.5,13.6,0
2021,Ram,1500 eTorque,Pickup truck: Standard,5700.0,G,14.1,10.3,12.4,0
2021,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3000.0,D,11.1,8.0,9.7,0
2021,Ram,1500 4X4 eTorque,Pickup truck: Standard,3600.0,G,12.1,9.7,11.0,0
2021,Ram,1500 4X4,Pickup truck: Standard,5700.0,G,16.1,11.0,13.8,0
2021,Ram,1500 4X4 eTorque,Pickup truck: Standard,5700.0,G,14.0,10.7,12.5,0
2021,Ram,1500 4X4 TRX,Pickup truck: Standard,6200.0,PG,22.4,16.5,19.8,0
2021,Ram,1500 Classic,Pickup truck: Standard,3600.0,G,13.9,9.6,11.9,0
2021,Ram,1500 Classic,Pickup truck: Standard,5700.0,G,15.7,11.0,13.6,0
2021,Ram,1500 Classic 4X4,Pickup truck: Standard,3600.0,G,14.5,10.2,12.6,0
2021,Ram,1500 Classic 4X4,Pickup truck: Standard,5700.0,G,16.2,11.6,14.1,0
2021,Ram,ProMaster City,Special purpose vehicle,2400.0,G,11.2,8.3,9.9,0
2021,Rolls-Royce,Cullinan,Station wagon: Mid-size,6700.0,PG,20.1,12.1,16.5,0
2021,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6700.0,PG,20.1,12.1,16.5,0
2021,Rolls-Royce,Dawn,Compact,6600.0,PG,20.7,13.4,17.4,0
2021,Rolls-Royce,Dawn Black Badge,Compact,6600.0,PG,20.7,13.4,17.4,0
2021,Rolls-Royce,Ghost,Full-size,6700.0,PG,19.9,12.7,16.7,0
2021,Rolls-Royce,Ghost EWB,Full-size,6700.0,PG,19.9,12.7,16.7,0
2021,Rolls-Royce,Phantom,Full-size,6700.0,PG,20.0,11.8,16.3,0
2021,Rolls-Royce,Phantom EWB,Full-size,6700.0,PG,20.0,11.8,16.3,0
2021,Rolls-Royce,Wraith,Mid-size,6600.0,PG,19.6,12.8,16.5,0
2021,Rolls-Royce,Wraith Black Badge,Mid-size,6600.0,PG,19.6,12.8,16.5,0
2021,Subaru,Ascent AWD,Sport utility vehicle: Standard,2400.0,G,11.6,9.0,10.4,0
2021,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2000.0,G,8.5,7.0,7.9,0
2021,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2000.0,G,10.5,8.1,9.4,0
2021,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2500.0,G,8.8,7.0,8.0,0
2021,Subaru,Forester AWD,Sport utility vehicle: Small,2500.0,G,9.0,7.2,8.2,0
2021,Subaru,Impreza 4-Door AWD,Mid-size,2000.0,G,8.3,6.4,7.5,0
2021,Subaru,Impreza 4-Door AWD,Mid-size,2000.0,G,10.1,7.6,9.0,0
2021,Subaru,Impreza 5-Door AWD,Station wagon: Small,2000.0,G,8.4,6.6,7.6,0
2021,Subaru,Impreza 5-Door AWD,Station wagon: Small,2000.0,G,10.1,7.7,9.0,0
2021,Subaru,Legacy AWD,Full-size,2400.0,G,9.9,7.3,8.7,0
2021,Subaru,Legacy AWD,Full-size,2500.0,G,8.9,6.7,7.9,0
2021,Subaru,Outback AWD,Sport utility vehicle: Small,2400.0,G,10.1,7.9,9.1,0
2021,Subaru,Outback AWD,Sport utility vehicle: Small,2500.0,G,9.0,7.1,8.2,0
2021,Subaru,WRX AWD,Compact,2000.0,PG,12.9,9.7,11.5,0
2021,Subaru,WRX AWD,Compact,2000.0,PG,11.7,8.7,10.4,0
2021,Subaru,WRX STI AWD,Compact,2500.0,PG,14.4,10.8,12.8,0
2021,Toyota,4Runner 4WD,Sport utility vehicle: Standard,4000.0,G,14.8,12.5,13.8,0
2021,Toyota,4Runner 4WD (Part-Time 4WD),Sport utility vehicle: Standard,4000.0,G,14.8,12.5,13.8,0
2021,Toyota,Avalon,Mid-size,3500.0,G,10.9,7.7,9.5,0
2021,Toyota,Avalon AWD,Mid-size,2500.0,G,9.5,7.0,8.4,0
2021,Toyota,C-HR,Compact,2000.0,G,8.7,7.5,8.2,0
2021,Toyota,Camry LE/SE,Mid-size,2500.0,G,8.5,6.1,7.4,0
2021,Toyota,Camry XLE/XSE,Mid-size,2500.0,G,8.6,6.3,7.6,0
2021,Toyota,Camry,Mid-size,3500.0,G,10.5,7.1,9.0,0
2021,Toyota,Camry XSE,Mid-size,3500.0,G,10.7,7.4,9.2,0
2021,Toyota,Camry TRD,Mid-size,3500.0,G,10.8,7.6,9.4,0
2021,Toyota,Camry AWD LE/SE,Mid-size,2500.0,G,9.3,6.8,8.2,0
2021,Toyota,Camry AWD XLE/XSE,Mid-size,2500.0,G,9.5,7.0,8.4,0
2021,Toyota,Camry Hybrid LE,Mid-size,2500.0,G,4.9,4.8,4.9,0
2021,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,2500.0,G,5.3,5.0,5.1,0
2021,Toyota,Corolla,Compact,1800.0,G,7.9,6.1,7.1,0
2021,Toyota,Corolla XLE,Compact,1800.0,G,8.1,6.3,7.3,0
2021,Toyota,Corolla,Compact,1800.0,G,8.0,6.0,7.1,0
2021,Toyota,Corolla,Compact,2000.0,G,7.6,5.9,6.8,0
2021,Toyota,Corolla XSE,Compact,2000.0,G,7.7,6.1,7.0,0
2021,Toyota,Corolla,Compact,2000.0,G,8.2,6.5,7.4,0
2021,Toyota,Corolla Apex Edition,Compact,2000.0,G,7.7,6.2,7.0,0
2021,Toyota,Corolla Apex Edition,Compact,2000.0,G,8.4,6.6,7.5,0
2021,Toyota,Corolla Hatchback,Compact,2000.0,G,7.5,5.8,6.7,0
2021,Toyota,Corolla Hatchback,Compact,2000.0,G,8.4,6.7,7.6,0
2021,Toyota,Corolla Hybrid,Compact,1800.0,G,4.4,4.5,4.5,0
2021,Toyota,GR Supra 2.0,Two-seater,2000.0,PG,9.4,7.3,8.4,0
2021,Toyota,GR Supra 3.0,Two-seater,3000.0,PG,10.6,8.0,9.4,0
2021,Toyota,Highlander,Sport utility vehicle: Small,3500.0,G,11.9,8.3,10.3,0
2021,Toyota,Highlander AWD,Sport utility vehicle: Small,3500.0,G,11.8,8.6,10.3,0
2021,Toyota,Highlander Hybrid AWD,Sport utility vehicle: Standard,2500.0,G,6.7,6.8,6.7,0
2021,Toyota,Highlander Hybrid AWD Limited/Platinum,Sport utility vehicle: Standard,2500.0,G,6.6,6.8,6.7,0
2021,Toyota,Prius,Mid-size,1800.0,G,4.4,4.7,4.5,0
2021,Toyota,Prius AWD,Mid-size,1800.0,G,4.6,5.0,4.8,0
2021,Toyota,RAV4,Sport utility vehicle: Small,2500.0,G,8.8,6.8,7.9,0
2021,Toyota,RAV4 (Stop/Start),Sport utility vehicle: Small,2500.0,G,8.5,6.8,7.7,0
2021,Toyota,RAV4 AWD,Sport utility vehicle: Small,2500.0,G,9.4,7.1,8.4,0
2021,Toyota,RAV4 AWD (Stop/Start),Sport utility vehicle: Small,2500.0,G,8.8,7.1,8.0,0
2021,Toyota,RAV4 AWD LE,Sport utility vehicle: Small,2500.0,G,8.7,6.9,7.9,0
2021,Toyota,RAV4 AWD TRD Off-Road,Sport utility vehicle: Small,2500.0,G,9.5,7.4,8.5,0
2021,Toyota,RAV4 Hybrid AWD,Sport utility vehicle: Small,2500.0,G,5.8,6.3,6.0,0
2021,Toyota,Sequoia 4WD,Sport utility vehicle: Standard,5700.0,G,18.5,13.9,16.4,0
2021,Toyota,Sienna,Minivan,2500.0,G,6.6,6.5,6.5,0
2021,Toyota,Sienna AWD,Minivan,2500.0,G,6.8,6.6,6.7,0
2021,Toyota,Tacoma 4WD,Pickup truck: Small,3500.0,G,13.0,10.5,11.8,0
2021,Toyota,Tacoma 4WD,Pickup truck: Small,3500.0,G,13.8,11.4,12.7,0
2021,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,3500.0,G,13.8,11.7,12.9,0
2021,Toyota,Tundra,Pickup truck: Standard,5700.0,G,17.7,13.6,15.9,0
2021,Toyota,Tundra 4WD,Pickup truck: Standard,5700.0,G,18.0,14.2,16.3,0
2021,Toyota,Venza AWD,Sport utility vehicle: Small,2500.0,G,5.9,6.4,6.1,0
2021,Volkswagen,Arteon 4MOTION,Full-size,2000.0,PG,11.6,7.7,9.8,0
2021,Volkswagen,Atlas 4MOTION,Sport utility vehicle: Small,2000.0,G,11.7,9.9,10.9,0
2021,Volkswagen,Atlas 4MOTION,Sport utility vehicle: Standard,3600.0,G,14.6,10.9,12.9,0
2021,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,2000.0,G,11.7,10.0,10.9,0
2021,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,3600.0,G,13.8,10.4,12.3,0
2021,Volkswagen,Golf,Compact,1400.0,G,8.2,6.5,7.5,0
2021,Volkswagen,Golf,Compact,1400.0,G,8.0,6.1,7.1,0
2021,Volkswagen,Golf GTI,Compact,2000.0,G,9.7,7.3,8.6,0
2021,Volkswagen,Golf GTI,Compact,2000.0,G,10.1,7.9,9.1,0
2021,Volkswagen,Jetta,Compact,1400.0,G,8.0,6.0,7.1,0
2021,Volkswagen,Jetta,Compact,1400.0,G,7.9,5.8,6.9,0
2021,Volkswagen,Jetta GLI,Compact,2000.0,G,9.7,6.8,8.4,0
2021,Volkswagen,Jetta GLI,Compact,2000.0,G,9.7,7.0,8.5,0
2021,Volkswagen,Passat,Mid-size,2000.0,G,9.8,6.6,8.3,0
2021,Volkswagen,Tiguan,Sport utility vehicle: Small,2000.0,G,10.4,8.1,9.4,0
2021,Volkswagen,Tiguan 4MOTION,Sport utility vehicle: Small,2000.0,G,11.0,8.6,9.9,0
2021,Volvo,S60 T5,Compact,2000.0,PG,10.0,6.8,8.6,0
2021,Volvo,S60 T5 AWD,Compact,2000.0,PG,10.8,7.2,9.2,0
2021,Volvo,S60 T6 AWD,Compact,2000.0,PG,11.0,7.4,9.4,0
2021,Volvo,S90 T6 AWD,Mid-size,2000.0,PG,11.3,7.5,9.6,0
2021,Volvo,V60 T5,Station wagon: Small,2000.0,PG,10.0,6.8,8.6,0
2021,Volvo,V60 T6 AWD,Station wagon: Small,2000.0,PG,11.3,7.5,9.6,0
2021,Volvo,V60 CC T5 AWD,Station wagon: Small,2000.0,PG,10.8,7.7,9.4,0
2021,Volvo,XC40 T4 AWD,Sport utility vehicle: Small,2000.0,G,10.7,7.6,9.3,0
2021,Volvo,XC40 T5 AWD,Sport utility vehicle: Small,2000.0,PG,10.7,7.7,9.4,0
2021,Volvo,XC60 T5 AWD,Sport utility vehicle: Small,2000.0,PG,11.1,8.3,9.9,0
2021,Volvo,XC60 T6 AWD,Sport utility vehicle: Small,2000.0,PG,11.7,8.6,10.3,0
2021,Volvo,XC90 T5 AWD,Sport utility vehicle: Standard,2000.0,PG,11.5,8.4,10.1,0
2021,Volvo,XC90 T6 AWD,Sport utility vehicle: Standard,2000.0,PG,12.1,8.5,10.5,0
2022,Acura,ILX,Compact,2400.0,PG,9.9,7.0,8.6,0
2022,Acura,MDX SH-AWD,Sport utility vehicle: Small,3500.0,PG,12.6,9.4,11.2,0
2022,Acura,MDX Type S,Sport utility vehicle: Standard,3000.0,PG,13.8,11.2,12.4,0
2022,Acura,NSX,Two-seater,3500.0,PG,11.1,10.8,11.0,0
2022,Acura,RDX SH-AWD,Sport utility vehicle: Small,2000.0,PG,11.0,8.6,9.9,0
2022,Acura,RDX SH-AWD A-SPEC,Sport utility vehicle: Small,2000.0,PG,11.3,9.1,10.3,0
2022,Acura,TLX SH-AWD,Compact,2000.0,PG,11.2,8.0,9.8,0
2022,Acura,TLX SH-AWD A-SPEC,Compact,2000.0,PG,11.3,8.1,9.8,0
2022,Acura,TLX Type S,Compact,3000.0,PG,12.3,9.4,11.0,0
2022,Acura,TLX Type S (Performance Tire),Compact,3000.0,PG,12.3,9.8,11.2,0
2022,Alfa Romeo,Giulia,Mid-size,2000.0,PG,10.0,7.2,8.7,0
2022,Alfa Romeo,Giulia AWD,Mid-size,2000.0,PG,10.5,7.7,9.2,0
2022,Alfa Romeo,Giulia Quadrifoglio,Mid-size,2900.0,PG,13.5,9.3,11.6,0
2022,Alfa Romeo,Stelvio,Sport utility vehicle: Small,2000.0,PG,10.3,8.1,9.3,0
2022,Alfa Romeo,Stelvio AWD,Sport utility vehicle: Small,2000.0,PG,10.8,8.3,9.6,0
2022,Alfa Romeo,Stelvio AWD Quadrifoglio,Sport utility vehicle: Small,2900.0,PG,13.9,10.3,12.3,0
2022,Aston Martin,DB11 V8,Minicompact,4000.0,PG,13.0,9.8,11.5,0
2022,Aston Martin,DB11 V12,Minicompact,5200.0,PG,16.4,10.7,13.8,0
2022,Aston Martin,DBS V12,Minicompact,5200.0,PG,16.4,10.7,13.8,0
2022,Aston Martin,DBX V8,Sport utility vehicle: Standard,4000.0,PG,16.8,11.9,14.6,0
2022,Aston Martin,Vantage V8,Two-seater,4000.0,PG,13.1,9.6,11.5,0
2022,Audi,A3 Sedan 40 TFSI quattro,Subcompact,2000.0,G,8.5,6.6,7.6,0
2022,Audi,A4 Sedan 40 TFSI quattro,Compact,2000.0,PG,9.1,7.0,8.2,0
2022,Audi,A4 Sedan 45 TFSI quattro,Compact,2000.0,PG,9.8,7.6,8.8,0
2022,Audi,A4 allroad 45 TFSI quattro,Station wagon: Small,2000.0,PG,9.8,7.9,8.9,0
2022,Audi,A5 Cabriolet 45 TFSI quattro,Subcompact,2000.0,PG,10.4,7.5,9.1,0
2022,Audi,A5 Coupe 45 TFSI quattro,Subcompact,2000.0,PG,9.8,7.6,8.8,0
2022,Audi,A5 Sportback 45 TFSI quattro,Mid-size,2000.0,PG,9.8,7.6,8.8,0
2022,Audi,A6 Sedan 45 TFSI quattro,Mid-size,2000.0,PG,10.2,7.4,8.9,0
2022,Audi,A6 Sedan 55 TFSI quattro,Mid-size,3000.0,PG,11.1,7.8,9.6,0
2022,Audi,A6 allroad 55 TFSI quattro,Station wagon: Mid-size,3000.0,PG,11.5,8.3,10.0,0
2022,Audi,A7 Sportback 55 TFSI quattro,Mid-size,3000.0,PG,11.1,7.8,9.6,0
2022,Audi,A8 L Sedan 55 TFSI quattro,Full-size,3000.0,PG,12.6,8.3,10.6,0
2022,Audi,Q3 40 TFSI quattro,Sport utility vehicle: Small,2000.0,G,10.4,7.7,9.2,0
2022,Audi,Q3 45 TFSI quattro,Sport utility vehicle: Small,2000.0,G,11.4,8.3,10.0,0
2022,Audi,Q5 40 TFSI quattro,Sport utility vehicle: Small,2000.0,PG,10.3,8.1,9.3,0
2022,Audi,Q5 45 TFSI quattro,Sport utility vehicle: Small,2000.0,PG,10.3,8.4,9.4,0
2022,Audi,Q5 Sportback 45 TFSI quattro,Sport utility vehicle: Small,2000.0,PG,10.3,8.4,9.4,0
2022,Audi,Q7 45 TFSI quattro,Sport utility vehicle: Standard,2000.0,PG,12.0,9.4,10.8,0
2022,Audi,Q7 55 TFSI quattro,Sport utility vehicle: Standard,3000.0,PG,12.8,10.5,11.7,0
2022,Audi,Q8 55 TFSI quattro,Sport utility vehicle: Standard,3000.0,PG,12.8,10.5,11.7,0
2022,Audi,R8 Coupe Performance,Two-seater,5200.0,PG,16.7,10.3,13.8,0
2022,Audi,R8 Coupe Performance quattro,Two-seater,5200.0,PG,17.9,12.1,15.3,0
2022,Audi,R8 Spyder Performance,Two-seater,5200.0,PG,16.7,10.3,13.8,0
2022,Audi,R8 Spyder Performance quattro,Two-seater,5200.0,PG,17.9,12.1,15.3,0
2022,Audi,RS 5 Coupe quattro,Subcompact,2900.0,PG,13.0,9.4,11.4,0
2022,Audi,RS 5 Sportback quattro,Mid-size,2900.0,PG,13.1,9.4,11.4,0
2022,Audi,RS 6 Avant quattro,Station wagon: Mid-size,4000.0,PG,16.1,10.7,13.7,0
2022,Audi,RS 7 Sportback quattro,Mid-size,4000.0,PG,16.0,10.5,13.5,0
2022,Audi,RS Q8 quattro,Sport utility vehicle: Standard,4000.0,PG,18.0,12.3,15.4,0
2022,Audi,S3 Sedan quattro,Subcompact,2000.0,PG,10.0,7.2,8.8,50000
2022,Audi,S4 Sedan quattro,Compact,3000.0,PG,11.1,8.0,9.7,0
2022,Audi,S5 Cabriolet quattro,Subcompact,3000.0,PG,11.3,8.4,10.0,0
2022,Audi,S5 Coupe quattro,Subcompact,3000.0,PG,11.1,8.0,9.7,0
2022,Audi,S5 Sportback quattro,Mid-size,3000.0,PG,11.1,8.0,9.7,0
2022,Audi,S6 Sedan quattro,Mid-size,2900.0,PG,12.8,8.5,10.9,0
2022,Audi,S7 Sportback quattro,Mid-size,2900.0,PG,12.8,8.5,10.9,0
2022,Audi,S8 Sedan quattro,Full-size,4000.0,PG,16.9,10.2,13.8,0
2022,Audi,SQ5 quattro,Sport utility vehicle: Small,3000.0,PG,12.5,9.7,11.2,0
2022,Audi,SQ5 Sportback quattro,Sport utility vehicle: Small,3000.0,PG,12.5,9.7,11.2,0
2022,Audi,SQ7 quattro,Sport utility vehicle: Standard,4000.0,PG,16.0,11.4,13.9,0
2022,Audi,SQ8 quattro,Sport utility vehicle: Standard,4000.0,PG,16.0,11.4,13.9,0
2022,Audi,TT Coupe 45 TFSI quattro,Subcompact,2000.0,G,10.5,7.9,9.4,0
2022,Audi,TT Roadster 45 TFSI quattro,Two-seater,2000.0,G,10.5,7.9,9.4,0
2022,Audi,TTS Coupe quattro,Subcompact,2000.0,PG,10.0,7.7,9.0,0
2022,Bentley,Bentayga,Sport utility vehicle: Standard,4000.0,PG,15.8,9.9,13.2,0
2022,Bentley,Bentayga Speed,Sport utility vehicle: Standard,6000.0,PG,19.0,13.0,16.3,0
2022,Bentley,Continental GT,Subcompact,4000.0,PG,14.9,9.0,12.2,0
2022,Bentley,Continental GT Convertible,Minicompact,4000.0,PG,15.2,9.2,12.5,0
2022,Bentley,Continental GT Speed,Subcompact,6000.0,PG,19.6,12.0,16.2,0
2022,Bentley,Continental GT Convertible Speed,Minicompact,6000.0,PG,20.3,12.9,17.0,0
2022,Bentley,Flying Spur,Mid-size,4000.0,PG,15.5,11.6,13.7,0
2022,Bentley,Flying Spur,Mid-size,6000.0,PG,19.2,12.2,16.0,0
2022,BMW,330i xDrive Sedan,Compact,2000.0,PG,9.5,6.9,8.3,0
2022,BMW,430i xDrive Cabriolet,Subcompact,2000.0,PG,10.0,7.1,8.7,0
2022,BMW,430i xDrive Coupe,Subcompact,2000.0,PG,10.0,7.1,8.7,0
2022,BMW,530i xDrive Sedan,Mid-size,2000.0,PG,10.1,7.4,8.9,0
2022,BMW,540i xDrive Sedan,Full-size,3000.0,PG,10.5,8.1,9.4,0
2022,BMW,750i xDrive Sedan,Full-size,4400.0,PG,13.9,9.6,12.0,0
2022,BMW,750Li xDrive Sedan,Full-size,4400.0,PG,13.9,9.6,12.0,0
2022,BMW,Alpina B7,Full-size,4400.0,PG,13.9,9.6,12.0,0
2022,BMW,Alpina B8 Gran Coupe,Mid-size,4400.0,PG,13.9,9.6,12.0,0
2022,BMW,Alpina XB7,Sport utility vehicle: Standard,4400.0,PG,15.7,11.5,13.8,0
2022,BMW,M235i xDrive Gran Coupe,Compact,2000.0,PG,10.4,7.8,9.2,0
2022,BMW,M240i xDrive Coupe,Subcompact,3000.0,PG,10.4,7.5,9.1,0
2022,BMW,M3 Sedan,Compact,3000.0,PG,14.7,10.1,12.6,0
2022,BMW,M3 Competition Sedan,Compact,3000.0,PG,14.5,10.2,12.6,0
2022,BMW,M3 Competition Sedan M xDrive,Compact,3000.0,PG,14.6,10.5,12.7,0
2022,BMW,M340i xDrive Sedan,Compact,3000.0,PG,10.4,7.7,9.2,0
2022,BMW,M4 Competition Cabriolet M xDrive,Subcompact,3000.0,PG,15.1,10.4,12.9,0
2022,BMW,M4 Coupe,Subcompact,3000.0,PG,14.7,10.1,12.6,0
2022,BMW,M4 Competition Coupe,Subcompact,3000.0,PG,14.5,10.2,12.6,0
2022,BMW,M4 Competition Coupe M xDrive,Subcompact,3000.0,PG,14.6,10.5,12.7,0
2022,BMW,M440i xDrive Cabriolet,Subcompact,3000.0,PG,10.4,7.4,9.1,0
2022,BMW,M440i xDrive Coupe,Subcompact,3000.0,PG,10.4,7.7,9.2,0
2022,BMW,M440i xDrive Gran Coupe,Compact,3000.0,PG,10.9,8.0,9.6,0
2022,BMW,M5 Sedan,Mid-size,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M5 Competition,Mid-size,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M5 CS,Mid-size,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M550i xDrive Sedan,Mid-size,4400.0,PG,13.5,9.3,11.6,0
2022,BMW,M760i xDrive Sedan,Full-size,6600.0,PG,17.8,11.9,15.1,0
2022,BMW,M8 Cabriolet,Subcompact,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M8 Cabriolet Competition,Subcompact,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M8 Coupe,Subcompact,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M8 Coupe Competition,Subcompact,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M8 Gran Coupe,Mid-size,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M8 Gran Coupe Competition,Mid-size,4400.0,PG,16.1,11.0,13.8,0
2022,BMW,M850i xDrive Cabriolet,Subcompact,4400.0,PG,13.9,9.6,12.0,0
2022,BMW,M850i xDrive Coupe,Subcompact,4400.0,PG,13.5,9.3,11.6,0
2022,BMW,M850i xDrive Gran Coupe,Mid-size,4400.0,PG,13.9,9.6,12.0,0
2022,BMW,X1 xDrive28i,Sport utility vehicle: Small,2000.0,PG,10.3,7.7,9.1,0
2022,BMW,X2 xDrive28i,Sport utility vehicle: Small,2000.0,PG,9.9,7.6,8.8,0
2022,BMW,X2 M35i,Sport utility vehicle: Small,2000.0,PG,9.9,7.6,8.9,0
2022,BMW,X3 xDrive30i,Sport utility vehicle: Small,2000.0,PG,11.0,8.5,9.9,0
2022,BMW,X3 M,Sport utility vehicle: Small,3000.0,PG,15.7,11.7,13.9,0
2022,BMW,X3 M Competition,Sport utility vehicle: Small,3000.0,PG,15.7,11.7,13.9,0
2022,BMW,X3 M40i,Sport utility vehicle: Small,3000.0,PG,11.2,9.1,10.3,0
2022,BMW,X4 xDrive30i,Sport utility vehicle: Small,2000.0,PG,11.0,8.5,9.9,0
2022,BMW,X4 M,Sport utility vehicle: Small,3000.0,PG,15.7,11.7,13.9,0
2022,BMW,X4 M Competition,Sport utility vehicle: Small,3000.0,PG,15.7,11.7,13.9,0
2022,BMW,X4 M40i,Sport utility vehicle: Small,3000.0,PG,11.2,9.1,10.3,0
2022,BMW,X5 xDrive40i,Sport utility vehicle: Standard,3000.0,PG,11.3,9.2,10.4,0
2022,BMW,X5 M,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2022,BMW,X5 M Competition,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2022,BMW,X5 M50i,Sport utility vehicle: Standard,4400.0,PG,14.4,10.6,12.7,0
2022,BMW,X6 xDrive40i,Sport utility vehicle: Standard,3000.0,PG,11.3,9.2,10.4,0
2022,BMW,X6 M,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2022,BMW,X6 M Competition,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2022,BMW,X6 M50i,Sport utility vehicle: Standard,4400.0,PG,14.4,10.6,12.7,0
2022,BMW,X7 xDrive40i,Sport utility vehicle: Standard,3000.0,PG,12.1,9.8,11.1,0
2022,BMW,X7 M50i,Sport utility vehicle: Standard,4400.0,PG,15.7,11.5,13.8,0
2022,BMW,Z4 sDrive30i,Two-seater,2000.0,PG,9.4,7.4,8.5,0
2022,BMW,Z4 M40i,Two-seater,3000.0,PG,10.8,8.1,9.6,0
2022,Bugatti,Chiron,Two-seater,8000.0,PG,26.8,16.6,22.2,0
2022,Bugatti,Chiron Pur Sport,Two-seater,8000.0,PG,30.3,20.9,26.1,0
2022,Bugatti,Chiron Super Sport,Two-seater,8000.0,PG,30.3,20.9,26.1,0
2022,Buick,Enclave,Sport utility vehicle: Standard,3600.0,G,13.0,9.1,11.2,0
2022,Buick,Enclave AWD,Sport utility vehicle: Standard,3600.0,G,13.6,9.6,11.8,0
2022,Buick,Encore,Sport utility vehicle: Small,1400.0,G,9.7,7.3,8.6,0
2022,Buick,Encore AWD,Sport utility vehicle: Small,1400.0,G,10.2,7.7,9.1,0
2022,Buick,Encore GX,Sport utility vehicle: Small,1200.0,G,8.0,7.6,7.8,0
2022,Buick,Encore GX,Sport utility vehicle: Small,1300.0,G,8.2,7.4,7.9,0
2022,Buick,Encore GX AWD,Sport utility vehicle: Small,1300.0,G,9.0,8.3,8.6,0
2022,Buick,Envision,Sport utility vehicle: Small,2000.0,G,10.0,7.6,8.9,0
2022,Buick,Envision AWD,Sport utility vehicle: Small,2000.0,G,10.5,8.2,9.5,0
2022,Cadillac,CT4,Compact,2000.0,PG,10.2,7.0,8.8,0
2022,Cadillac,CT4,Compact,2700.0,PG,11.0,7.6,9.5,0
2022,Cadillac,CT4 AWD,Compact,2000.0,PG,10.5,7.6,9.2,0
2022,Cadillac,CT4 AWD,Compact,2700.0,PG,11.4,8.2,10.0,0
2022,Cadillac,CT4-V,Compact,2700.0,PG,11.9,8.2,10.2,0
2022,Cadillac,CT4-V AWD,Compact,2700.0,PG,12.0,8.4,10.4,0
2022,Cadillac,CT4-V Blackwing,Compact,3600.0,PG,15.0,9.7,12.6,0
2022,Cadillac,CT4-V Blackwing,Compact,3600.0,PG,15.2,10.2,13.0,0
2022,Cadillac,CT5,Mid-size,2000.0,PG,10.3,7.1,8.8,0
2022,Cadillac,CT5,Mid-size,3000.0,PG,12.4,8.7,10.7,0
